admin3_pcode,battles,explosions_remote_violence,protests_and_riots,strategic_developments,violence_against_civilians,fatalities,conflict_score,index_battles,index_explosions_remote_violence,index_violence_against_civilians,index_fatalities,index_strategic_developments,index_protests_and_riots,env_battles,env_explosions_remote_violence,env_violence_against_civilians,env_fatalities,score_env,admin1,admin3,old_conflict_score,cluster
MMR010004,11,50,7,26,29,54,0.1309548460685371,0.05759162303664921,0.4807692307692308,0.41428571428571426,0.05908096280087528,0.1547619047619048,0.2,0.05759162303664921,0.4807692307692308,0.4142857142857143,0.05908096280087528,0.2529318827231174,Mandalay,Chanmyathazi,0.20906269830662952,B
MMR010005,4,35,5,9,15,37,0.07973924173975738,0.02094240837696334,0.33653846153846156,0.21428571428571427,0.04048140043763677,0.05357142857142857,0.14285714285714285,0.02094240837696335,0.33653846153846156,0.21428571428571427,0.04048140043763676,0.153061996159694,Mandalay,Pyigyitagon,0.09909546441258286,B
MMR010006,1,19,1,18,19,15,0.05002633390629157,0.00523560209424083,0.1826923076923077,0.2714285714285714,0.01641137855579869,0.10714285714285716,0.02857142857142857,0.00523560209424083,0.18269230769230768,0.2714285714285714,0.01641137855579868,0.11894196494272966,Mandalay,Amarapura,0.07559267894344697,C
MMR010007,5,20,0,7,8,14,0.0307568966489845,0.02617801047120418,0.19230769230769235,0.1142857142857143,0.01531728665207878,0.04166666666666667,0,0.02617801047120419,0.19230769230769232,0.11428571428571428,0.01531728665207877,0.08702217592917239,Mandalay,Patheingyi,0.04434318886697195,C
MMR010008,4,1,3,12,4,42,0.03553426663026583,0.02094240837696334,0.00961538461538461,0.05714285714285713,0.04595185995623633,0.07142857142857144,0.08571428571428572,0.02094240837696335,0.00961538461538461,0.05714285714285714,0.04595185995623632,0.03341312752286036,Mandalay,Pyinoolwin,0.04226409912065886,C
MMR010009,13,38,2,48,37,179,0.13245541176246386,0.06806282722513088,0.3653846153846154,0.5285714285714286,0.19584245076586437,0.28571428571428575,0.05714285714285714,0.06806282722513089,0.36538461538461536,0.5285714285714286,0.19584245076586437,0.28946533048675976,Mandalay,Madaya,0.17357897741413278,A2
MMR010010,5,6,1,12,13,40,0.03815351633497784,0.02617801047120418,0.0576923076923077,0.18571428571428572,0.04376367614879652,0.07142857142857144,0.02857142857142857,0.02617801047120419,0.05769230769230769,0.18571428571428572,0.0437636761487965,0.07833707000664852,Mandalay,Singu,0.05552202804047587,C
MMR010011,16,27,10,69,36,71,0.16434915565410413,0.0837696335078534,0.25961538461538464,0.5142857142857143,0.07768052516411379,0.41071428571428575,0.2857142857142857,0.08376963350785341,0.25961538461538464,0.5142857142857142,0.07768052516411379,0.23383781439326656,Mandalay,Mogoke,0.2931751797540419,A2
MMR010012,2,11,0,11,7,12,0.02302349341264353,0.01047120418848166,0.10576923076923078,0.1,0.01312910284463896,0.0654761904761905,0,0.01047120418848167,0.10576923076923075,0.1,0.01312910284463895,0.05734238445058785,Mandalay,Thabeikkyin,0.04364350385374093,C
MMR010013,8,17,4,13,9,46,0.06110406608966955,0.0418848167539267,0.16346153846153846,0.1285714285714286,0.05032822757111598,0.0773809523809524,0.11428571428571428,0.0418848167539267,0.16346153846153846,0.12857142857142856,0.05032822757111598,0.09606150283950245,Mandalay,Kyaukse,0.07768988945115968,C
MMR010014,3,13,2,12,9,45,0.04338207562318558,0.0157068062827225,0.12500000000000003,0.1285714285714286,0.04923413566739607,0.07142857142857144,0.05714285714285714,0.01570680628272251,0.125,0.12857142857142856,0.04923413566739606,0.07962809263038677,Mandalay,Sintgaing,0.0754865162977018,C
MMR010015,0,8,0,8,1,0,0.01004044070980572,0,0.07692307692307694,0.01428571428571428,0,0.04761904761904762,0,0,0.07692307692307693,0.01428571428571428,0,0.0228021978021978,Mandalay,Myittha,0.01853402279788063,C
MMR010016,5,6,1,1,5,28,0.02282347157154721,0.02617801047120418,0.0576923076923077,0.07142857142857142,0.03063457330415755,0.00595238095238096,0.02857142857142857,0.02617801047120419,0.05769230769230769,0.07142857142857142,0.03063457330415754,0.04648336572406022,Mandalay,Tada-U,0.01533134435416547,C
MMR010017,20,24,10,59,51,187,0.1933498692993137,0.10471204188481674,0.2307692307692308,0.7285714285714285,0.20459518599562365,0.3511904761904762,0.2857142857142857,0.10471204188481675,0.2307692307692308,0.7285714285714285,0.2045951859956236,0.31716197180527494,Mandalay,Myingyan,0.337270425971753,A2
MMR010018,5,13,2,26,15,30,0.05539633457910015,0.02617801047120418,0.12500000000000003,0.21428571428571427,0.03282275711159738,0.1547619047619048,0.05714285714285714,0.02617801047120419,0.125,0.21428571428571427,0.03282275711159737,0.09957162046712896,Mandalay,Taungtha,0.08609599621599455,C
MMR010019,10,21,2,16,9,129,0.06700980577966185,0.05235602094240837,0.20192307692307693,0.1285714285714286,0.14113785557986874,0.09523809523809525,0.05714285714285714,0.05235602094240838,0.20192307692307693,0.12857142857142856,0.14113785557986872,0.13099709550419564,Mandalay,Natogyi,0.07057987362347962,A2
MMR010020,1,17,4,17,10,15,0.05492847905311261,0.00523560209424083,0.16346153846153846,0.14285714285714285,0.01641137855579869,0.1011904761904762,0.11428571428571428,0.00523560209424083,0.16346153846153846,0.14285714285714285,0.01641137855579868,0.0819914154921802,Mandalay,Kyaukpadaung,0.09079652565202084,C
MMR010021,2,5,0,12,3,9,0.01457301087440336,0.01047120418848166,0.04807692307692308,0.04285714285714286,0.00984682713347922,0.07142857142857144,0,0.01047120418848167,0.04807692307692308,0.04285714285714286,0.00984682713347921,0.0278130243140067,Mandalay,Ngazun,0.02640555006083727,C
MMR010022,1,6,5,7,9,15,0.047512959257243,0.00523560209424083,0.0576923076923077,0.1285714285714286,0.01641137855579869,0.04166666666666667,0.14285714285714285,0.00523560209424083,0.05769230769230769,0.12857142857142856,0.01641137855579868,0.05197767922844395,Mandalay,Nyaung-U,0.07015006955835613,C
MMR010023,0,0,0,1,0,0,4.399321831995495e-4,0,0,0,0,0.00595238095238096,0,0,0,0,0,0,Mandalay,Yamethin,NA,C
MMR010024,0,1,0,1,0,2,0.00139704401200384,0,0.00961538461538461,0,0.00218818380743983,0.00595238095238096,0,0,0.00961538461538461,0,0.00218818380743982,0.00295089210570611,Mandalay,Pyawbwe,0.00354477883280663,C
MMR010028,2,6,7,15,8,17,0.06195631912372917,0.01047120418848166,0.0576923076923077,0.1142857142857143,0.01859956236323852,0.0892857142857143,0.2,0.01047120418848167,0.05769230769230769,0.11428571428571428,0.01859956236323851,0.05026219713243554,Mandalay,Meiktila,0.09240408447402296,C
MMR010029,0,3,3,6,4,3,0.02610891333406538,0,0.02884615384615385,0.05714285714285713,0.00328227571115974,0.03571428571428572,0.08571428571428572,0,0.02884615384615384,0.05714285714285714,0.00328227571115973,0.02231782167504268,Mandalay,Mahlaing,0.02953736227916188,C
MMR010030,0,5,1,2,0,0,0.00980404920996459,0,0.04807692307692308,0,0,0.0119047619047619,0.02857142857142857,0,0.04807692307692308,0,0,0.01201923076923077,Mandalay,Thazi,0.01663163317877728,C
MMR010031,2,2,3,5,9,13,0.03324126695811029,0.01047120418848166,0.01923076923076923,0.1285714285714286,0.01422319474835887,0.02976190476190477,0.08571428571428572,0.01047120418848167,0.01923076923076923,0.12857142857142856,0.01422319474835886,0.04312414918475958,Mandalay,Wundwin,0.05365379236617998,C
MMR011001,0,14,13,21,6,12,0.09913517854096902,0,0.13461538461538464,0.08571428571428572,0.01312910284463896,0.12500000000000003,0.3714285714285714,0,0.1346153846153846,0.08571428571428572,0.01312910284463895,0.05836469329357732,Mon,Mawlamyine,0.13752244119287266,C
MMR011002,3,6,0,2,2,9,0.01042120927220777,0.0157068062827225,0.0576923076923077,0.02857142857142856,0.00984682713347922,0.0119047619047619,0,0.01570680628272251,0.05769230769230769,0.02857142857142857,0.00984682713347921,0.0279543424199845,Mon,Kyaikmaraw,0.00726909757044104,C
MMR011003,1,2,0,5,3,4,0.0080903145819187,0.00523560209424083,0.01923076923076923,0.04285714285714286,0.00437636761487965,0.02976190476190477,0,0.00523560209424083,0.01923076923076923,0.04285714285714286,0.00437636761487965,0.01792497044925814,Mon,Chaungzon,0.01454604313273134,C
MMR011004,0,4,1,3,4,5,0.01467210838017789,0,0.03846153846153847,0.05714285714285713,0.00547045951859957,0.01785714285714286,0.02857142857142857,0,0.03846153846153846,0.05714285714285714,0.00547045951859956,0.02526871378074879,Mon,Thanbyuzayat,0.02115157466599742,C
MMR011005,0,4,1,13,3,3,0.01769015964779381,0,0.03846153846153847,0.04285714285714286,0.00328227571115974,0.0773809523809524,0.02857142857142857,0,0.03846153846153846,0.04285714285714286,0.00328227571115973,0.02115023925746026,Mon,Mudon,0.03074061453097436,C
MMR011006,43,54,7,42,20,176,0.16934383443197046,0.22513089005235604,0.5192307692307693,0.2857142857142857,0.1925601750547046,0.25,0.2,0.225130890052356,0.5192307692307693,0.2857142857142857,0.1925601750547046,0.3056590300130289,Mon,Ye,0.22842025722716824,A2
MMR011007,31,42,3,17,15,112,0.10560744320543322,0.16230366492146597,0.40384615384615385,0.21428571428571427,0.12253829321663022,0.1011904761904762,0.08571428571428572,0.16230366492146597,0.40384615384615385,0.21428571428571427,0.1225382932166302,0.2257434565674911,Mon,Thaton,0.1852094646399963,A2
MMR011008,0,12,0,9,4,4,0.01705419748435862,0,0.1153846153846154,0.05714285714285713,0.00437636761487965,0.05357142857142857,0,0,0.1153846153846154,0.05714285714285714,0.00437636761487965,0.04422596003558804,Mon,Paung,0.03468830119950777,C
MMR011009,30,43,1,14,20,157,0.12015865316073764,0.15706806282722513,0.4134615384615385,0.2857142857142857,0.17177242888402627,0.08333333333333334,0.02857142857142857,0.15706806282722513,0.4134615384615384,0.2857142857142857,0.17177242888402625,0.25700407897176886,Mon,Kyaikto,0.16296723966575533,A2
MMR011010,20,27,0,12,14,46,0.06520698491855219,0.10471204188481674,0.25961538461538464,0.2,0.05032822757111598,0.07142857142857144,0,0.10471204188481675,0.25961538461538464,0.2,0.05032822757111598,0.15366391351782935,Mon,Bilin,0.07234004556860718,C
MMR012001,0,0,2,15,6,1,0.3530460975607853,0,0,0.08571428571428572,0.00109409190371991,0.0892857142857143,0.05714285714285714,0,0,0.08571428571428572,0.00109409190371991,0.0217020944045014,Rakhine,Sittwe,0.03237324151404607,A2
MMR012002,0,3,0,2,1,5,0.00941435772438379,0,0.02884615384615385,0.01428571428571428,0.00547045951859957,0.0119047619047619,0,0,0.02884615384615384,0.01428571428571428,0.00547045951859956,0.01215058191261692,Rakhine,Ponnagyun,0.01035497958720651,D
MMR012003,0,2,0,5,3,1,0.06658190998297078,0,0.01923076923076923,0.04285714285714286,0.00109409190371991,0.02976190476190477,0,0,0.01923076923076923,0.04285714285714286,0.00109409190371991,0.015795500997908,Rakhine,Mrauk-U,0.00976187107131604,D
MMR012004,0,6,0,7,0,5,0.04790418354196373,0,0.0576923076923077,0,0.00547045951859957,0.04166666666666667,0,0,0.05769230769230769,0,0.00547045951859956,0.01579069180272681,Rakhine,Kyauktaw,0.01307088027032427,D
MMR012005,0,3,0,0,2,3,0.01055108311879675,0,0.02884615384615385,0.02857142857142856,0.00328227571115974,0,0,0,0.02884615384615384,0.02857142857142857,0.00328227571115973,0.01517496453218554,Rakhine,Minbya,0.00694863726727527,D
MMR012006,2,1,0,0,0,0,0.01903011650377359,0.01047120418848166,0.00961538461538461,0,0,0,0,0.01047120418848167,0.00961538461538461,0,0,0.00502164720096657,Rakhine,Myebon,0.0016082352688958,D
MMR012007,0,0,0,2,1,0,0.07341090838152137,0,0,0.01428571428571428,0,0.0119047619047619,0,0,0,0.01428571428571428,0,0.00357142857142857,Rakhine,Pauktaw,0.00119772018997599,D
MMR012008,0,1,0,0,2,0,0.05445866764811195,0,0.00961538461538461,0.02857142857142856,0,0,0,0,0.00961538461538461,0.02857142857142857,0,0.00954670329670329,Rakhine,Rathedaung,0.00409373042460183,D
MMR012009,16,4,0,12,9,43,0.05758303962675538,0.0837696335078534,0.03846153846153847,0.1285714285714286,0.04704595185995624,0.07142857142857144,0,0.08376963350785341,0.03846153846153846,0.12857142857142856,0.04704595185995623,0.07446213810019417,Rakhine,Maungdaw,0.04333719333440177,C
MMR012010,2,3,0,8,7,5,0.04011031329346599,0.01047120418848166,0.02884615384615385,0.1,0.00547045951859957,0.04761904761904762,0,0.01047120418848167,0.02884615384615384,0.1,0.00547045951859956,0.03619695438830877,Rakhine,Buthidaung,0.02362033614318682,D
MMR012011,0,0,0,3,2,0,0.00639080001754415,0,0,0.02857142857142856,0,0.01785714285714286,0,0,0,0.02857142857142857,0,0.00714285714285714,Rakhine,Kyaukpyu,0.00736643069136404,D
MMR012012,0,0,0,1,0,0,4.399321831995495e-4,0,0,0,0,0.00595238095238096,0,0,0,0,0,0,Rakhine,Munaung,NA,C
MMR012013,0,0,0,2,0,0,8.79864366399098e-4,0,0,0,0,0.0119047619047619,0,0,0,0,0,0,Rakhine,Ramree,0.00239544037995199,D
MMR012014,0,7,1,6,0,1,0.02259596018319467,0,0.06730769230769232,0,0.00109409190371991,0.03571428571428572,0.02857142857142857,0,0.0673076923076923,0,0.00109409190371991,0.01710044605285305,Rakhine,Ann,0.01943758863764908,D
MMR012015,0,0,5,9,1,1,0.03288611735420813,0,0,0.01428571428571428,0.00109409190371991,0.05357142857142857,0.14285714285714285,0,0,0.01428571428571428,0.00109409190371991,0.00384495154735854,Rakhine,Thandwe,0.03981859006428479,C
MMR012016,0,0,3,9,1,0,0.02167215367941472,0,0,0.01428571428571428,0,0.05357142857142857,0.08571428571428572,0,0,0.01428571428571428,0,0.00357142857142857,Rakhine,Toungup,0.02945458584857682,C
MMR012017,0,0,1,6,0,0,0.00817665321574386,0,0,0,0,0.03571428571428572,0.02857142857142857,0,0,0,0,0,Rakhine,Gwa,0.01098589721425026,C
MMR013001,0,33,19,25,20,21,0.1635258558879851,0,0.31730769230769235,0.2857142857142857,0.02297592997811816,0.14880952380952384,0.5428571428571427,0,0.3173076923076923,0.2857142857142857,0.02297592997811816,0.15649947700002403,Yangon,Insein,0.2176007824223431,B
MMR013002,5,24,0,22,14,18,0.04723445503126827,0.02617801047120418,0.2307692307692308,0.2,0.01969365426695843,0.13095238095238096,0,0.02617801047120419,0.2307692307692308,0.2,0.01969365426695842,0.11916022387684835,Yangon,Mingaladon,0.07926336877866734,C
MMR013003,0,10,0,3,2,4,0.01085658713239563,0,0.09615384615384616,0.02857142857142856,0.00437636761487965,0.01785714285714286,0,0,0.09615384615384616,0.02857142857142857,0.00437636761487965,0.03227541058503859,Yangon,Hmawbi,0.01770571429487205,C
MMR013004,2,5,0,14,10,7,0.02288427412425538,0.01047120418848166,0.04807692307692308,0.14285714285714285,0.00765864332603939,0.08333333333333334,0,0.01047120418848167,0.04807692307692308,0.14285714285714285,0.00765864332603938,0.05226597836214675,Yangon,Hlegu,0.05404800946482061,C
MMR013005,1,4,2,5,3,13,0.02177787568112173,0.00523560209424083,0.03846153846153847,0.04285714285714286,0.01422319474835887,0.02976190476190477,0.05714285714285714,0.00523560209424083,0.03846153846153846,0.04285714285714286,0.01422319474835886,0.02519436954032025,Yangon,Taikkyi,0.03299685380178947,C
MMR013006,1,2,0,0,1,4,0.00391668399475103,0.00523560209424083,0.01923076923076923,0.01428571428571428,0.00437636761487965,0,0,0.00523560209424083,0.01923076923076923,0.01428571428571428,0.00437636761487965,0.010782113306401,Yangon,Htantabin,0.00546096054598642,C
MMR013007,2,28,5,12,13,34,0.0723510080537203,0.01047120418848166,0.2692307692307693,0.18571428571428572,0.03719912472647704,0.07142857142857144,0.14285714285714285,0.01047120418848167,0.2692307692307692,0.18571428571428572,0.03719912472647702,0.12565384596500342,Yangon,Shwepyithar,0.10243508238606266,B
MMR013008,8,60,7,31,25,82,0.1374230011861381,0.0418848167539267,0.576923076923077,0.35714285714285715,0.08971553610503283,0.1845238095238095,0.2,0.0418848167539267,0.5769230769230769,0.35714285714285715,0.08971553610503283,0.2664165717312234,Yangon,Hlaingtharya,0.2317000426221071,B
MMR013009,1,28,8,20,8,28,0.08546298784848438,0.00523560209424083,0.2692307692307693,0.1142857142857143,0.03063457330415755,0.11904761904761904,0.22857142857142856,0.00523560209424083,0.2692307692307692,0.11428571428571428,0.03063457330415754,0.10484666472872048,Yangon,Thingangyun,0.12858644755105322,B
MMR013010,0,11,4,9,2,2,0.03604215875978249,0,0.10576923076923078,0.02857142857142856,0.00218818380743983,0.05357142857142857,0.11428571428571428,0,0.10576923076923075,0.02857142857142857,0.00218818380743982,0.03413221078702479,Yangon,Yankin,0.05615399371149798,B
MMR013011,1,22,10,15,8,3,0.08677681145065066,0.00523560209424083,0.2115384615384615,0.1142857142857143,0.00328227571115974,0.0892857142857143,0.2857142857142857,0.00523560209424083,0.2115384615384615,0.11428571428571428,0.00328227571115973,0.0835855134073941,Yangon,South Okkalapa,0.11352282098197888,B
MMR013012,3,24,9,13,10,20,0.08763860066012541,0.0157068062827225,0.2307692307692308,0.14285714285714285,0.02188183807439826,0.0773809523809524,0.2571428571428571,0.01570680628272251,0.2307692307692308,0.14285714285714285,0.02188183807439825,0.1028037544958736,Yangon,North Okkalapa,0.12086452585947202,B
MMR013013,6,28,19,17,16,28,0.1572219168556064,0.03141361256544502,0.2692307692307693,0.2285714285714286,0.03063457330415755,0.1011904761904762,0.5428571428571427,0.03141361256544502,0.2692307692307692,0.22857142857142856,0.03063457330415754,0.13996259591795007,Yangon,Thaketa,0.21145178611651855,B
MMR013014,1,11,3,9,7,8,0.03752375666370795,0.00523560209424083,0.10576923076923078,0.1,0.0087527352297593,0.05357142857142857,0.08571428571428572,0.00523560209424083,0.10576923076923075,0.1,0.0087527352297593,0.05493939202330773,Yangon,Dawbon,0.04693046426271741,B
MMR013015,1,21,26,25,8,10,0.1800705742938893,0.00523560209424083,0.20192307692307693,0.1142857142857143,0.01094091903719913,0.14880952380952384,0.7428571428571428,0.00523560209424083,0.20192307692307693,0.11428571428571428,0.01094091903719912,0.08309632808505779,Yangon,Tamwe,0.22726777214456867,B
MMR013016,0,7,2,8,4,4,0.0243012608072333,0,0.06730769230769232,0.05714285714285713,0.00437636761487965,0.04761904761904762,0.05714285714285714,0,0.0673076923076923,0.05714285714285714,0.00437636761487965,0.03220672926635727,Yangon,Pazundaung,0.03208067250459678,B
MMR013017,1,6,1,5,4,8,0.0179980319278605,0.00523560209424083,0.0576923076923077,0.05714285714285713,0.0087527352297593,0.02976190476190477,0.02857142857142857,0.00523560209424083,0.05769230769230769,0.05714285714285714,0.0087527352297593,0.03220587553979125,Yangon,Botahtaung,0.0337426266228692,B
MMR013018,8,28,10,16,21,51,0.1170161191182393,0.0418848167539267,0.2692307692307693,0.3,0.05579868708971555,0.09523809523809525,0.2857142857142857,0.0418848167539267,0.2692307692307692,0.3,0.05579868708971553,0.16672856826860288,Yangon,Dagon Myothit (South),0.17419418075540027,B
MMR013019,3,23,9,24,12,32,0.09568171839227786,0.0157068062827225,0.22115384615384617,0.17142857142857143,0.03501094091903721,0.14285714285714288,0.2571428571428571,0.01570680628272251,0.22115384615384617,0.17142857142857143,0.0350109409190372,0.11082504119604432,Yangon,Dagon Myothit (North),0.12552662038942947,B
MMR013020,0,7,0,11,2,8,0.0129031435285817,0,0.06730769230769232,0.02857142857142856,0.0087527352297593,0.0654761904761905,0,0,0.0673076923076923,0.02857142857142857,0.0087527352297593,0.02615796402722004,Yangon,Dagon Myothit (East),0.01837017887675135,C
MMR013021,0,11,4,7,11,15,0.0468945122642983,0,0.10576923076923078,0.15714285714285714,0.01641137855579869,0.04166666666666667,0.11428571428571428,0,0.10576923076923075,0.15714285714285714,0.01641137855579868,0.06983086661697165,Yangon,Dagon Myothit (Seikkan),0.07033961244247172,C
MMR013022,0,10,12,3,8,7,0.08433034094192965,0,0.09615384615384616,0.1142857142857143,0.00765864332603939,0.01785714285714286,0.3428571428571428,0,0.09615384615384616,0.11428571428571428,0.00765864332603938,0.05452455094139995,Yangon,Mingalartaungnyunt,0.09963237874519962,B
MMR013023,7,14,2,14,17,21,0.0530825076435155,0.03664921465968586,0.13461538461538464,0.24285714285714288,0.02297592997811816,0.08333333333333334,0.05714285714285714,0.03664921465968586,0.1346153846153846,0.24285714285714283,0.02297592997811816,0.10927441802758286,Yangon,Thanlyin,0.07736806255515173,C
MMR013024,0,1,0,2,5,6,0.00790426836689973,0,0.00961538461538461,0.07142857142857142,0.00656455142231948,0.0119047619047619,0,0,0.00961538461538461,0.07142857142857142,0.00656455142231947,0.02190212686656887,Yangon,Kyauktan,0.00570981368534688,C
MMR013025,0,2,0,7,2,4,0.00719691630196356,0,0.01923076923076923,0.02857142857142856,0.00437636761487965,0.04166666666666667,0,0,0.01923076923076923,0.02857142857142857,0.00437636761487965,0.01304464135426936,Yangon,Thongwa,0.01644091365800949,C
MMR013026,5,6,0,11,6,24,0.02222794320117417,0.02617801047120418,0.0576923076923077,0.08571428571428572,0.02625820568927791,0.0654761904761905,0,0.02617801047120419,0.05769230769230769,0.08571428571428572,0.0262582056892779,0.04896070239176887,Yangon,Kayan,0.03451423734876934,C
MMR013027,5,8,1,16,8,18,0.03268362083628264,0.02617801047120418,0.07692307692307694,0.1142857142857143,0.01969365426695843,0.09523809523809525,0.02857142857142857,0.02617801047120419,0.07692307692307693,0.11428571428571428,0.01969365426695842,0.05927011398673846,Yangon,Twantay,0.04946270681991501,C
MMR013028,5,1,0,9,11,24,0.02346887251265146,0.02617801047120418,0.00961538461538461,0.15714285714285714,0.02625820568927791,0.05357142857142857,0,0.02617801047120419,0.00961538461538461,0.15714285714285714,0.0262582056892779,0.05479861447968096,Yangon,Kawhmu,0.03266499693236233,D
MMR013029,1,3,2,3,6,16,0.02394486773735681,0.00523560209424083,0.02884615384615385,0.08571428571428572,0.0175054704595186,0.01785714285714286,0.05714285714285714,0.00523560209424083,0.02884615384615384,0.08571428571428572,0.0175054704595186,0.03432537802854975,Yangon,Kungyangon,0.03783782523885565,C
MMR013030,0,4,2,4,0,8,0.01666229628110853,0,0.03846153846153847,0,0.0087527352297593,0.02380952380952381,0.05714285714285714,0,0.03846153846153846,0,0.0087527352297593,0.01180356842282444,Yangon,Dala,0.02302436940711244,C
MMR013031,1,0,1,1,0,0,0.0066486712651213,0.00523560209424083,0,0,0,0.00595238095238096,0.02857142857142857,0.00523560209424083,0,0,0,0.0013089005235602,Yangon,Seikgyikanaungto,0.008890555286733,C
MMR013033,2,20,11,51,10,11,0.1107901741325088,0.01047120418848166,0.19230769230769235,0.14285714285714285,0.01203501094091904,0.3035714285714286,0.3142857142857143,0.01047120418848167,0.19230769230769232,0.14285714285714285,0.01203501094091903,0.08941776257355898,Yangon,Kyauktada,0.16345983405390235,B
MMR013034,0,3,0,3,1,1,0.00459349850848931,0,0.02884615384615385,0.01428571428571428,0.00109409190371991,0.01785714285714286,0,0,0.02884615384615384,0.01428571428571428,0.00109409190371991,0.01105649000889701,Yangon,Pabedan,0.00566086230154524,B
MMR013035,0,10,2,5,3,3,0.02377231197116668,0,0.09615384615384616,0.04285714285714286,0.00328227571115974,0.02976190476190477,0.05714285714285714,0,0.09615384615384616,0.04285714285714286,0.00328227571115973,0.03557331618053719,Yangon,Lanmadaw,0.03336116912515784,B
MMR013036,0,4,0,1,2,2,0.00563248621017332,0,0.03846153846153847,0.02857142857142856,0.00218818380743983,0.00595238095238096,0,0,0.03846153846153846,0.02857142857142857,0.00218818380743982,0.01730528771010171,Yangon,Latha,0.01214275476093009,B
MMR013037,1,10,3,3,2,5,0.02827928988911079,0.00523560209424083,0.09615384615384616,0.02857142857142856,0.00547045951859957,0.01785714285714286,0.08571428571428572,0.00523560209424083,0.09615384615384616,0.02857142857142857,0.00547045951859956,0.03385783408452878,Yangon,Ahlone,0.03328490644348025,B
MMR013038,1,15,5,5,7,11,0.04996737827071881,0.00523560209424083,0.14423076923076925,0.1,0.01203501094091904,0.02976190476190477,0.14285714285714285,0.00523560209424083,0.14423076923076922,0.1,0.01203501094091903,0.06537534556648228,Yangon,Kyeemyindaing,0.069829290706326555,B
MMR013039,3,21,19,30,9,11,0.1460955994474907,0.0157068062827225,0.20192307692307693,0.1285714285714286,0.01203501094091904,0.17857142857142858,0.5428571428571427,0.01570680628272251,0.20192307692307693,0.12857142857142856,0.01203501094091903,0.08955908067953676,Yangon,Sanchaung,0.19656340184603951,B
MMR013040,3,30,14,23,18,25,0.13329965940361024,0.0157068062827225,0.2884615384615385,0.2571428571428572,0.02735229759299782,0.13690476190476192,0.4,0.01570680628272251,0.28846153846153844,0.2571428571428571,0.02735229759299781,0.14716587487002897,Yangon,Hlaing,0.18856873546268987,B
MMR013041,4,12,9,18,8,12,0.07905892630109274,0.02094240837696334,0.1153846153846154,0.1142857142857143,0.01312910284463896,0.10714285714285716,0.2571428571428571,0.02094240837696335,0.1153846153846154,0.11428571428571428,0.01312910284463895,0.065935460222983,Yangon,Kamaryut,0.10879212702128396,B
MMR013042,3,28,5,16,11,19,0.07048159676443169,0.0157068062827225,0.2692307692307693,0.15714285714285714,0.02078774617067835,0.09523809523809525,0.14285714285714285,0.01570680628272251,0.2692307692307692,0.15714285714285714,0.02078774617067833,0.1157170447067568,Yangon,Mayangone,0.10822097914605744,B
MMR013043,0,4,1,1,0,0,0.00868669208136125,0,0.03846153846153847,0,0,0.00595238095238096,0.02857142857142857,0,0.03846153846153846,0,0,0.00961538461538461,Yangon,Dagon,0.01382567771990548,B
MMR013044,0,18,4,9,5,4,0.04436857130394668,0,0.1730769230769231,0.07142857142857142,0.00437636761487965,0.05357142857142857,0.11428571428571428,0,0.17307692307692307,0.07142857142857142,0.00437636761487965,0.06222046553009353,Yangon,Bahan,0.06829674847242807,B
MMR014001,1,23,17,63,14,15,0.1634222067630745,0.00523560209424083,0.22115384615384617,0.2,0.01641137855579869,0.37500000000000006,0.48571428571428565,0.00523560209424083,0.22115384615384617,0.2,0.01641137855579868,0.11070020670097142,Shan-South,Taunggyi,0.23209219116725455,A2
MMR014002,3,0,0,4,8,41,0.03100710837159375,0.0157068062827225,0,0.1142857142857143,0.04485776805251642,0.02380952380952381,0,0.01570680628272251,0,0.11428571428571428,0.04485776805251641,0.0437125721552383,Shan-South,Nyaungshwe,0.0194348266602386,C
MMR014003,1,1,0,5,0,1,0.00368860826847696,0.00523560209424083,0.00961538461538461,0,0.00109409190371991,0.02976190476190477,0,0.00523560209424083,0.00961538461538461,0,0.00109409190371991,0.00398626965333634,Shan-South,Hopong,0.00479088075990398,C
MMR014004,0,2,0,5,0,2,0.02180902659027058,0,0.01923076923076923,0,0.00218818380743983,0.02976190476190477,0,0,0.01923076923076923,0,0.00218818380743982,0.00535473825955226,Shan-South,Hsihseng,0.00759683621877579,C
MMR014005,2,7,4,21,7,15,0.04828362615150934,0.01047120418848166,0.06730769230769232,0.1,0.01641137855579869,0.12500000000000003,0.11428571428571428,0.01047120418848167,0.0673076923076923,0.1,0.01641137855579868,0.04854756876299317,Shan-South,Kalaw,0.06786535270217313,C
MMR014006,1,3,1,8,4,7,0.01860111553605262,0.00523560209424083,0.02884615384615385,0.05714285714285713,0.00765864332603939,0.04761904761904762,0.02857142857142857,0.00523560209424083,0.02884615384615384,0.05714285714285714,0.00765864332603938,0.0247208141023228,Shan-South,Pindaya,0.00739273664432227,C
MMR014007,8,5,0,27,17,60,0.04775625447506764,0.0418848167539267,0.04807692307692308,0.24285714285714288,0.06564551422319477,0.16071428571428573,0,0.0418848167539267,0.04807692307692308,0.24285714285714283,0.06564551422319474,0.09961609922779684,Shan-South,Ywangan,0.01749828309632778,C
MMR014008,5,4,0,8,0,2,0.01027406485863698,0.02617801047120418,0.03846153846153847,0,0.00218818380743983,0.04761904761904762,0,0.02617801047120419,0.03846153846153846,0,0.00218818380743982,0.01670693318504561,Shan-South,Lawksawk,0.00695820954171687,C
